date,hour,predicted_temperature,actual_temperature
2024-03-06,7,24.303103843442315,28.378274536132835
2024-03-06,8,24.829040489666504,29.476983642578148
2024-03-06,9,24.918517276974143,30.164834594726585
2024-03-06,10,24.546891969146486,30.42469177246096
2024-03-06,11,23.65622774598679,30.20704040527346
2024-03-06,12,21.898602395270196,29.58539733886721
2024-03-06,13,19.211251134116143,28.172662353515648
2024-03-06,14,16.663181328194153,26.11640319824221
2024-03-06,15,15.011176846478417,24.299005126953148
2024-03-06,16,13.988281217728117,22.721597290039085
2024-03-06,17,13.288783768302839,21.4970642089844
2024-03-06,18,12.885562170694495,20.61325988769533
2024-03-06,19,12.855787690563998,20.064294433593773
2024-03-06,20,12.994604539992075,19.41864929199221
2024-03-06,21,13.1968813271757,18.732034301757835
2024-03-06,22,13.511696332847553,18.133142089843773
2024-03-06,23,14.127052002690043,17.62684020996096
2024-03-07,0,14.303001423224556,17.136148071289085
2024-03-07,1,14.4178694711893,16.520303344726585
2024-03-07,2,14.46520924686202,15.860681152343773
2024-03-07,3,16.161439079750252,19.11350402832033
2024-03-07,4,19.401825232118377,22.92405090332033
2024-03-07,5,21.757648346923894,26.08789978027346
2024-03-07,6,23.405103479199298,28.378579711914085
2024-03-07,7,24.285263207726654,29.776757812500023
2024-03-07,8,24.811199853950846,30.61300048828128
2024-03-07,9,24.900676641258485,31.116510009765648
2024-03-07,10,24.52905133343082,31.321389770507835
2024-03-07,11,23.638387110271132,31.09127197265628
2024-03-07,12,21.880761759554538,30.468865966796898
2024-03-07,13,19.193410498400482,28.870507812500023
2024-03-07,14,16.645340692478495,26.94495544433596
2024-03-07,15,14.99333621076276,25.1943298339844
2024-03-07,16,13.970440582012456,23.494470214843773
2024-03-07,17,13.270943132587181,21.941247558593773
2024-03-07,18,12.867721534978838,20.719598388671898
2024-03-07,19,12.837947054848337,19.980264282226585
2024-03-07,20,12.976763904276417,19.225427246093773
2024-03-07,21,13.179040691460038,18.484033203125023
2024-03-07,22,13.493855697131892,17.734002685546898
2024-03-07,23,14.109211366974385,16.978738403320335
2024-03-08,0,14.285160787508895,16.353875732421898
2024-03-08,1,14.40002883547364,15.818505859375025
2024-03-08,2,14.447368611146363,15.610986328125025
2024-03-08,3,16.14359844403459,19.523126220703148
2024-03-08,4,19.38398459640272,23.859490966796898
2024-03-08,5,21.739807711208236,27.201089477539085
2024-03-08,6,23.387262843483636,29.286172485351585
2024-03-08,7,24.267422572010997,30.57410583496096
2024-03-08,8,24.79335921823519,31.13306579589846
2024-03-08,9,24.882836005542824,31.511407470703148
2024-03-08,10,24.511210697715164,31.61667785644533
2024-03-08,11,23.620546474555475,31.39254150390628
2024-03-08,12,21.86292112383888,30.755944824218773
2024-03-08,13,19.175569862684824,29.203775024414085
2024-03-08,14,16.627500056762834,26.861108398437523
2024-03-08,15,14.975495575047098,24.942666625976585
2024-03-08,16,13.952599946296798,23.650170898437523
2024-03-08,17,13.25310249687152,22.71164855957033
2024-03-08,18,12.849880899263177,21.94202575683596
2024-03-08,19,12.82010641913268,21.371438598632835
2024-03-08,20,12.958923268560756,20.620446777343773
2024-03-08,21,13.16120005574438,19.895593261718773
2024-03-08,22,13.476015061416234,19.18403015136721
2024-03-08,23,14.091370731258724,18.430337524414085
2024-03-09,0,14.267320151793237,17.620202636718773
2024-03-09,1,14.382188199757982,16.803506469726585
2024-03-09,2,14.429527975430702,16.30506286621096
2024-03-09,3,16.125757808318934,19.356835937500023
2024-03-09,4,19.36614396068706,23.257257080078148
2024-03-09,5,21.72196707549258,26.409585571289085
2024-03-09,6,23.36942220776798,28.51682434082033
2024-03-09,7,24.24958193629534,29.995538330078148
2024-03-09,8,24.77551858251953,30.90363464355471
2024-03-09,9,24.864995369827167,31.429376220703148
2024-03-09,10,24.493370061999507,31.59717712402346
2024-03-09,11,23.60270583883981,31.38376770019533
2024-03-09,12,21.845080488123223,30.76316223144533
2024-03-09,13,19.157729226969163,29.272012329101585
2024-03-09,14,16.609659421047176,27.222039794921898
2024-03-09,15,14.95765493933144,25.204446411132835
2024-03-09,16,13.934759310581137,23.97071228027346
2024-03-09,17,13.235261861155863,23.14283142089846
2024-03-09,18,12.832040263547519,22.613931274414085
2024-03-09,19,12.802265783417019,22.18990478515628
2024-03-09,20,12.941082632845099,21.56809387207033
2024-03-09,21,13.143359420028723,20.76954040527346
2024-03-09,22,13.458174425700573,20.11081848144533
2024-03-09,23,14.073530095543067,19.400918579101585
2024-03-10,0,14.24947951607758,18.814355468750023
2024-03-10,1,14.36434756404232,18.283471679687523
2024-03-10,2,14.411687339715044,18.222314453125023
2024-03-10,3,16.107917172603276,21.219583129882835
2024-03-10,4,19.3483033249714,24.406854248046898
2024-03-10,5,21.70412643977692,27.056298828125023
2024-03-10,6,23.351581572052318,29.240289306640648
2024-03-10,7,24.231741300579678,31.209100341796898
2024-03-10,8,24.757677946803874,32.26001892089846
2024-03-10,9,24.847154734111506,32.88564453125002
2024-03-10,10,24.47552942628385,33.1435485839844
2024-03-10,11,23.584865203124153,33.040078735351585
2024-03-10,12,21.82723985240756,32.4338317871094
2024-03-10,13,19.139888591253506,30.908837890625023
2024-03-10,14,16.59181878533152,29.187356567382835
2024-03-10,15,14.93981430361578,27.46680603027346
2024-03-10,16,13.91691867486548,25.891534423828148
2024-03-10,17,13.217421225440205,24.583520507812523
2024-03-10,18,12.814199627831858,23.491860961914085
2024-03-10,19,12.784425147701361,22.690240478515648
2024-03-10,20,12.923241997129441,21.874551391601585
2024-03-10,21,13.125518784313062,21.166680908203148
2024-03-10,22,13.440333789984916,20.504968261718773
2024-03-10,23,14.055689459827406,19.81086120605471
2024-03-11,0,14.231638880361919,19.155374145507835
2024-03-11,1,14.346506928326663,18.6122985839844
2024-03-11,2,14.393846703999383,18.43039855957033
2024-03-11,3,16.090076536887615,22.049371337890648
2024-03-11,4,19.330462689255743,25.76120910644533
2024-03-11,5,21.686285804061256,28.993814086914085
2024-03-11,6,23.33374093633666,31.54047546386721
2024-03-11,7,24.21390066486402,33.00286254882815
2024-03-11,8,24.73983731108821,33.87139282226565
